name,url,tree,brand,size,price,promotion,tags,
Zoo Original Multipack 5sX30g,https://coldstorage.com.sg/zoo-original-multipack-171779,food-pantry/biscuits-cakes/biscuits-cookies,BAHLSEN,150G,$6.20,,"food,pantry,biscuits,cakes,cookies,Zoo,Original,Multipack,5sX30g"
Hello Kitty Twisted Cookie Bars Apple & Apricot Fillings 6sX21g,https://coldstorage.com.sg/hk-box-bar-aple-apricot-170321,food-pantry/biscuits-cakes/biscuits-cookies,BAKER BROTHERS.,126G,$4.50,,"food,pantry,biscuits,cakes,cookies,Hello,Kitty,Twisted,Cookie,Bars,Apple,&,Apricot,Fillings,6sX21g"
Hello Kitty Twisted Cookie Bars Strawberry & Blueberry Fillings 6sX21g,https://coldstorage.com.sg/hk-box-bar-s-bry-b-bry-170320,food-pantry/biscuits-cakes/biscuits-cookies,BAKER BROTHERS.,126G,$4.50,,"food,pantry,biscuits,cakes,cookies,Hello,Kitty,Twisted,Cookie,Bars,Strawberry,&,Blueberry,Fillings,6sX21g"
RICE COOKIES ORIGINAL,https://coldstorage.com.sg/rice-cookies-original-170907,food-pantry/biscuits-cakes/biscuits-cookies,BANGKOK COOKIES,100G,$4.95,10% off,"food,pantry,biscuits,cakes,cookies,RICE,COOKIES,ORIGINAL"
RICE COOKIES SEAWEED,https://coldstorage.com.sg/rice-cookies-seaweed-170908,food-pantry/biscuits-cakes/biscuits-cookies,BANGKOK COOKIES,100G,$4.95,10% off,"food,pantry,biscuits,cakes,cookies,RICE,COOKIES,SEAWEED"
Oat Biscuits Dark Chocolate & Hazelnut 175g,https://coldstorage.com.sg/oat-bisc-dark-choc-hznut-171475,food-pantry/biscuits-cakes/biscuits-cookies,BONNIE,175G,$7.50,,"food,pantry,biscuits,cakes,cookies,Oat,Biscuits,Dark,Chocolate,&,Hazelnut,175g"
Oat Biscuits Dutch Spiced 175g,https://coldstorage.com.sg/oat-biscuit-dutch-spiced-171477,food-pantry/biscuits-cakes/biscuits-cookies,BONNIE,175G,$7.50,,"food,pantry,biscuits,cakes,cookies,Oat,Biscuits,Dutch,Spiced,175g"
Oat Biscuits Peanut Brownie 175g,https://coldstorage.com.sg/oat-bisc-peanut-brownie-171476,food-pantry/biscuits-cakes/biscuits-cookies,BONNIE,175G,$7.50,,"food,pantry,biscuits,cakes,cookies,Oat,Biscuits,Peanut,Brownie,175g"
Halloween Chocolate Pumpkin Biscuits 200g,https://coldstorage.com.sg/hw-choco-pumpkin-biscuit-171483,food-pantry/biscuits-cakes/biscuits-cookies,BOURBON,1PKT,$7.50,,"food,pantry,biscuits,cakes,cookies,Halloween,Chocolate,Pumpkin,Biscuits,200g"
12 Days of Christmas Tin Shortbread Buttons,https://coldstorage.com.sg/12-days-of-xmas-shortbrd-170211,food-pantry/biscuits-cakes/biscuits-cookies,BRAMBLE HOUSE,200G,$18.95,,"food,pantry,biscuits,cakes,cookies,12,Days,of,Christmas,Tin,Shortbread,Buttons"
English Fruit Cake 280g,https://coldstorage.com.sg/english-fruit-cake-300g-157442,food-pantry/biscuits-cakes/biscuits-cookies,BUCKINGHAM,280G,$14.50,,"food,pantry,biscuits,cakes,cookies,English,Fruit,Cake,280g"
Boudoirs Lady Fingers,https://coldstorage.com.sg/lady-fingers-530535,food-pantry/biscuits-cakes/biscuits-cookies,CANTREAU,200G,$4.20,,"food,pantry,biscuits,cakes,cookies,Boudoirs,Lady,Fingers"
Boudoirs,https://coldstorage.com.sg/boudoirs-065380,food-pantry/biscuits-cakes/biscuits-cookies,CASINO,175G,$3.15,,"food,pantry,biscuits,cakes,cookies,Boudoirs"
NATURAL BUTTER BISCUITS,https://coldstorage.com.sg/natural-butter-biscuits-065393,food-pantry/biscuits-cakes/biscuits-cookies,CASINO,300G,$5.60,,"food,pantry,biscuits,cakes,cookies,NATURAL,BUTTER,BISCUITS"
ORGANIC DARK CHOCOLATE TART,https://coldstorage.com.sg/org-dark-chocolate-tart-157630,food-pantry/biscuits-cakes/biscuits-cookies,CASINO BIO,125G,$4.95,,"food,pantry,biscuits,cakes,cookies,ORGANIC,DARK,CHOCOLATE,TART"
OAT FLAKE WAFER DOUBLE CHOCOLATE,https://coldstorage.com.sg/oat-flake-wafer-double-chocolate-126937,food-pantry/biscuits-cakes/biscuits-cookies,CASINO DELICES,150G,$4.90,,"food,pantry,biscuits,cakes,cookies,OAT,FLAKE,WAFER,DOUBLE,CHOCOLATE"
Chocolate Chip Cookies - Hazelnut 163.2g,https://coldstorage.com.sg/hazelnut-cookies-530139,food-pantry/biscuits-cakes/biscuits-cookies,Chipsmore,163.2G,$1.60,Buy 2 @ $3.00,"food,pantry,biscuits,cakes,cookies,Chocolate,Chip,Cookies,-,Hazelnut,163.2g"
Merlion Cookies Lychee 2S,https://coldstorage.com.sg/merlion-cki-lychee2s-065606,food-pantry/biscuits-cakes/biscuits-cookies,COLD STORAGE,80G,$6.90,,"food,pantry,biscuits,cakes,cookies,Merlion,Cookies,Lychee,2S"
Merlion Cookies Strawberry 2S,https://coldstorage.com.sg/merlion-cki-sbery-2s-065604,food-pantry/biscuits-cakes/biscuits-cookies,COLD STORAGE,80G,$6.90,,"food,pantry,biscuits,cakes,cookies,Merlion,Cookies,Strawberry,2S"
Merlion Raisin Chocolate,https://coldstorage.com.sg/merlion-raisin-chocolate-053796,food-pantry/biscuits-cakes/biscuits-cookies,COLD STORAGE,75G,$3.75,,"food,pantry,biscuits,cakes,cookies,Merlion,Raisin,Chocolate"
Hershey Chocolate Cookie Mini House Kit,https://coldstorage.com.sg/hershey-choc-s-hse-w-bs-170590,food-pantry/biscuits-cakes/biscuits-cookies,CREATE A TREAT,475G,$13.95,,"food,pantry,biscuits,cakes,cookies,Hershey,Chocolate,Cookie,Mini,House,Kit"
Almond Cake 350g,https://coldstorage.com.sg/almond-cake-006546,food-pantry/biscuits-cakes/biscuits-cookies,Ego,350 x 1Tin,$4.95,,"food,pantry,biscuits,cakes,cookies,Almond,Cake,350g"
Hometown Walnut Cookies W/ Chocolate & Peanut 240g,https://coldstorage.com.sg/ht-walnut-ck-w-choc-pnut-006855,food-pantry/biscuits-cakes/biscuits-cookies,Ego,240G,$2.30,,"food,pantry,biscuits,cakes,cookies,Hometown,Walnut,Cookies,W/,Chocolate,&,Peanut,240g"
Cookie Chocolate Chip & Pecan - Bite Size 351g,https://coldstorage.com.sg/choc-chip-pecan-cookie-036384,food-pantry/biscuits-cakes/biscuits-cookies,Famous Amos,351G,$7.20,7% off,"food,pantry,biscuits,cakes,cookies,Cookie,Chocolate,Chip,&,Pecan,-,Bite,Size,351g"
Salati Crackers,https://coldstorage.com.sg/salati-crackers-123167,food-pantry/biscuits-cakes/biscuits-cookies,GRAN PAVESI,250G,$4.65,,"food,pantry,biscuits,cakes,cookies,Salati,Crackers"
Embossed Square Reindeer Tin,https://coldstorage.com.sg/reindeer-butter-shortbrd-171253,food-pantry/biscuits-cakes/biscuits-cookies,Grandma Wild'S,400G,$16.95,,"food,pantry,biscuits,cakes,cookies,Embossed,Square,Reindeer,Tin"
Sugar Free Chocolate Chip Biscuits 125g,https://coldstorage.com.sg/sugar-free-cookies-choc-068936,food-pantry/biscuits-cakes/biscuits-cookies,GULLON,0125G,$3.40,10% off,"food,pantry,biscuits,cakes,cookies,Sugar,Free,Chocolate,Chip,Biscuits,125g"
Apple Biscuit Fr Toddler,https://coldstorage.com.sg/apple-biscuit-fr-toddler-055672,food-pantry/biscuits-cakes/biscuits-cookies,HIPP,150G,$7.55,,"food,pantry,biscuits,cakes,cookies,Apple,Biscuit,Fr,Toddler"
Baby Biscuit,https://coldstorage.com.sg/baby-biscuit-055675,food-pantry/biscuits-cakes/biscuits-cookies,HIPP,150G,$7.55,,"food,pantry,biscuits,cakes,cookies,Baby,Biscuit"
Hi-Fibre Biscuit Crackers 8sX26.2g,https://coldstorage.com.sg/hi-fibre-crackers-171736,food-pantry/biscuits-cakes/biscuits-cookies,JACOB'S,209.6G,$2.65,,"food,pantry,biscuits,cakes,cookies,Hi-Fibre,Biscuit,Crackers,8sX26.2g"
Weetameal Biscuits 8sX18g,https://coldstorage.com.sg/weetameal-171734,food-pantry/biscuits-cakes/biscuits-cookies,JACOB'S,144G,$2.65,,"food,pantry,biscuits,cakes,cookies,Weetameal,Biscuits,8sX18g"
Butter & Chocolate Chip Cookies Copenhagen Red,https://coldstorage.com.sg/copen-butter-choc-cookie-170235,food-pantry/biscuits-cakes/biscuits-cookies,Jacobsens,340G,$6.95,,"food,pantry,biscuits,cakes,cookies,Butter,&,Chocolate,Chip,Cookies,Copenhagen,Red"
Butter & Chocolate Chip Cookies Santa Baubles,https://coldstorage.com.sg/bauble-choc-buttr-cookie-170233,food-pantry/biscuits-cakes/biscuits-cookies,Jacobsens,150G,$9.50,,"food,pantry,biscuits,cakes,cookies,Butter,&,Chocolate,Chip,Cookies,Santa,Baubles"
Chocolate Chip Cookies Reindeer Tin,https://coldstorage.com.sg/choc-chip-cooky-reindeer-170234,food-pantry/biscuits-cakes/biscuits-cookies,Jacobsens,400G,$6.95,,"food,pantry,biscuits,cakes,cookies,Chocolate,Chip,Cookies,Reindeer,Tin"
Teddy Bear Chocolate Chip Cookies,https://coldstorage.com.sg/vanilla-choc-cookie-bear-046879,food-pantry/biscuits-cakes/biscuits-cookies,Jacobsens,300G,$5.95,,"food,pantry,biscuits,cakes,cookies,Teddy,Bear,Chocolate,Chip,Cookies"
Belgian Chocolate Thins 100g,https://coldstorage.com.sg/chocolate-thins-biscuits-103767,food-pantry/biscuits-cakes/biscuits-cookies,JULES,100G,$5.50,,"food,pantry,biscuits,cakes,cookies,Belgian,Chocolate,Thins,100g"
Butter Crisps 100g,https://coldstorage.com.sg/butter-crisps-biscuits-062597,food-pantry/biscuits-cakes/biscuits-cookies,JULES,100G,$5.50,,"food,pantry,biscuits,cakes,cookies,Butter,Crisps,100g"
Lemond Puff  Sandwich Mango 10sX18g,https://coldstorage.com.sg/lemond-puff-mango-051156,food-pantry/biscuits-cakes/biscuits-cookies,Julie'S,180G,$2.75,,"food,pantry,biscuits,cakes,cookies,Lemond,Puff,,Sandwich,Mango,10sX18g"
Organic Milk Chocolate Rice Cake Thins,https://coldstorage.com.sg/organic-milk-chocolate-thin-rice-cake-107607,food-pantry/biscuits-cakes/biscuits-cookies,KALLO,90G,$6.55,,"food,pantry,biscuits,cakes,cookies,Organic,Milk,Chocolate,Rice,Cake,Thins"
FANCY GEM BISCUIT,https://coldstorage.com.sg/fancy-gem-biscuit-171812,food-pantry/biscuits-cakes/biscuits-cookies,KHONG GUAN,110G,$1.75,,"food,pantry,biscuits,cakes,cookies,FANCY,GEM,BISCUIT"
Large Marie Biscuits,https://coldstorage.com.sg/large-marie-biscuits-543322,food-pantry/biscuits-cakes/biscuits-cookies,KHONG GUAN,200G,$1.95,,"food,pantry,biscuits,cakes,cookies,Large,Marie,Biscuits"
Rose Tin Assorted Biscuits 700g (#),https://coldstorage.com.sg/rose-tin-assorted-biscuits-136578,food-pantry/biscuits-cakes/biscuits-cookies,KHONG GUAN,700G,$5.95,23% off,"food,pantry,biscuits,cakes,cookies,Rose,Tin,Assorted,Biscuits,700g,(#)"
Plain Crepes,https://coldstorage.com.sg/plain-crepes-011831,food-pantry/biscuits-cakes/biscuits-cookies,LES GAVOTTES,125G,$6.90,,"food,pantry,biscuits,cakes,cookies,Plain,Crepes"
Bite Size Wafers Quadratini Chocolate 250g,https://coldstorage.com.sg/quadratini-wafer-chocolate-527045,food-pantry/biscuits-cakes/biscuits-cookies,LOACKER,250G,$5.10,,"food,pantry,biscuits,cakes,cookies,Bite,Size,Wafers,Quadratini,Chocolate,250g"
Bite Size Wafers Quadratini Dark Chocolate 250g,https://coldstorage.com.sg/dark-chocolate-wafer-023564,food-pantry/biscuits-cakes/biscuits-cookies,LOACKER,250G,$5.10,,"food,pantry,biscuits,cakes,cookies,Bite,Size,Wafers,Quadratini,Dark,Chocolate,250g"
Sandwich Wafer Milk Vanilla 200g,https://coldstorage.com.sg/wafer-milk-vanilla-031824,food-pantry/biscuits-cakes/biscuits-cookies,LOACKER,200G,$4.30,,"food,pantry,biscuits,cakes,cookies,Sandwich,Wafer,Milk,Vanilla,200g"
Wafers Cremkakao 5sX45g,https://coldstorage.com.sg/wafer-cremkakao-5s-527066,food-pantry/biscuits-cakes/biscuits-cookies,LOACKER,45G,$5.10,,"food,pantry,biscuits,cakes,cookies,Wafers,Cremkakao,5sX45g"
Wafers Napolitaner 175g,https://coldstorage.com.sg/wafer-napolitaner-540014,food-pantry/biscuits-cakes/biscuits-cookies,LOACKER,175G,$3.85,,"food,pantry,biscuits,cakes,cookies,Wafers,Napolitaner,175g"
Wafers Vanille 175g,https://coldstorage.com.sg/wafer-vanilla-540016,food-pantry/biscuits-cakes/biscuits-cookies,LOACKER,175G,$3.85,,"food,pantry,biscuits,cakes,cookies,Wafers,Vanille,175g"
Custard Cream Cake 6s,https://coldstorage.com.sg/custard-cake-054871,food-pantry/biscuits-cakes/biscuits-cookies,LOTTE,138G,$2.45,,"food,pantry,biscuits,cakes,cookies,Custard,Cream,Cake,6s"
Koala's March Chocolate Cookies,https://coldstorage.com.sg/koala-s-march-chocolate-cookies-052481,food-pantry/biscuits-cakes/biscuits-cookies,LOTTE,195G,$5.25,,"food,pantry,biscuits,cakes,cookies,Koala's,March,Chocolate,Cookies"
Pepero Stick Biscuit Almond & Chocolate 32g,https://coldstorage.com.sg/almond-pepero-028073,food-pantry/biscuits-cakes/biscuits-cookies,LOTTE,32G,$1.30,Buy 4 @ $4.55,"food,pantry,biscuits,cakes,cookies,Pepero,Stick,Biscuit,Almond,&,Chocolate,32g"
Caramel Biscuits,https://coldstorage.com.sg/caramel-biscuits-122344,food-pantry/biscuits-cakes/biscuits-cookies,LOTUS,186G,$3.55,,"food,pantry,biscuits,cakes,cookies,Caramel,Biscuits"
Original Caramelised Biscuit 250g,https://coldstorage.com.sg/original-camarelised-biscuits-029973,food-pantry/biscuits-cakes/biscuits-cookies,LOTUS,250G,$5.10,,"food,pantry,biscuits,cakes,cookies,Original,Caramelised,Biscuit,250g"
Jaffa Cakes Christmas,https://coldstorage.com.sg/jaffa-cakes-christmas-170210,food-pantry/biscuits-cakes/biscuits-cookies,MCVITIES,500G,$10.95,,"food,pantry,biscuits,cakes,cookies,Jaffa,Cakes,Christmas"
Black Choc Snack 55g,https://coldstorage.com.sg/black-chocolate-013512,food-pantry/biscuits-cakes/biscuits-cookies,MEIJI,50G,$2.05,,"food,pantry,biscuits,cakes,cookies,Black,Choc,Snack,55g"
Hello Panda Chocolate,https://coldstorage.com.sg/hello-panda-chocolate-043338,food-pantry/biscuits-cakes/biscuits-cookies,MEIJI,260G,$6.00,,"food,pantry,biscuits,cakes,cookies,Hello,Panda,Chocolate"
Hello Panda Chocolate Biscuits,https://coldstorage.com.sg/hello-panda-chocolate-biscuits-543144,food-pantry/biscuits-cakes/biscuits-cookies,MEIJI,50G,$1.05,,"food,pantry,biscuits,cakes,cookies,Hello,Panda,Chocolate,Biscuits"
HELLO PANDA STRAWBERRY,https://coldstorage.com.sg/hello-panda-strawberry-092660,food-pantry/biscuits-cakes/biscuits-cookies,MEIJI,50G,$1.05,,"food,pantry,biscuits,cakes,cookies,HELLO,PANDA,STRAWBERRY"
HELLO PANDA STRAWBERRY,https://coldstorage.com.sg/hello-panda-strawberry-108319,food-pantry/biscuits-cakes/biscuits-cookies,MEIJI,260G,$5.80,,"food,pantry,biscuits,cakes,cookies,HELLO,PANDA,STRAWBERRY"
BAIOCCHI HZNT&CCOA CRM SWICH CKIE,https://coldstorage.com.sg/baiocchi-hznt-ccoa-ckie-161702,food-pantry/biscuits-cakes/biscuits-cookies,MULINO BIANCO,150G,$3.20,,"food,pantry,biscuits,cakes,cookies,BAIOCCHI,HZNT&CCOA,CRM,SWICH,CKIE"
Cuoricini Heart Shaped Chocolate Chip Cookie 150g,https://coldstorage.com.sg/cuoricini-choc-chip-ckie-168580,food-pantry/biscuits-cakes/biscuits-cookies,MULINO BIANCO,150G,$3.20,,"food,pantry,biscuits,cakes,cookies,Cuoricini,Heart,Shaped,Chocolate,Chip,Cookie,150g"
Sfilati Oven Baked Breadsticks With Green And Black Olives 200g,https://coldstorage.com.sg/olive-sfilati-o-bk-stick-156995,food-pantry/biscuits-cakes/biscuits-cookies,MULINO BIANCO,200G,$4.50,,"food,pantry,biscuits,cakes,cookies,Sfilati,Oven,Baked,Breadsticks,With,Green,And,Black,Olives,200g"
Fun Stix Salted 4sX20g,https://coldstorage.com.sg/fun-stix-salted-005910,food-pantry/biscuits-cakes/biscuits-cookies,Noi,80G,$3.30,,"food,pantry,biscuits,cakes,cookies,Fun,Stix,Salted,4sX20g"
Christmas Biscuits Tin,https://coldstorage.com.sg/christmas-tin-bisc-170618,food-pantry/biscuits-cakes/biscuits-cookies,OREO,350G,$11.95,,"food,pantry,biscuits,cakes,cookies,Christmas,Biscuits,Tin"
Mini Sandwich Cookies - Chocolate 10sX23g,https://coldstorage.com.sg/mini-oreo-chocolate-10s-137721,food-pantry/biscuits-cakes/biscuits-cookies,OREO,230G,$4.50,,"food,pantry,biscuits,cakes,cookies,Mini,Sandwich,Cookies,-,Chocolate,10sX23g"
Showy Enrobed Sandrich Biscuit,https://coldstorage.com.sg/snowy-white-coated-bisc-170617,food-pantry/biscuits-cakes/biscuits-cookies,OREO,246G,$5.50,,"food,pantry,biscuits,cakes,cookies,Showy,Enrobed,Sandrich,Biscuit"
Thin & Crispy Cookies - Lemon 95g,https://coldstorage.com.sg/oreo-thins-lemon-157866,food-pantry/biscuits-cakes/biscuits-cookies,OREO,95G,$1.95,Buy 2 @ $3.70,"food,pantry,biscuits,cakes,cookies,Thin,&,Crispy,Cookies,-,Lemon,95g"
Thin & Crispy Mocha Cookies 95g,https://coldstorage.com.sg/thins-mocha-155921,food-pantry/biscuits-cakes/biscuits-cookies,OREO,95G,$1.95,Buy 2 @ $3.70,"food,pantry,biscuits,cakes,cookies,Thin,&,Crispy,Mocha,Cookies,95g"
Vanilla & Chocolate Wafer 16sX14.5g,https://coldstorage.com.sg/vanilla-wafer-232g-066704,food-pantry/biscuits-cakes/biscuits-cookies,OREO,232G,$3.70,,"food,pantry,biscuits,cakes,cookies,Vanilla,&,Chocolate,Wafer,16sX14.5g"
Org Animal Biscuits*,https://coldstorage.com.sg/org-animal-biscuits-032666,food-pantry/biscuits-cakes/biscuits-cookies,ORGANIX,100G,$5.95,,"food,pantry,biscuits,cakes,cookies,Org,Animal,Biscuits*"
Amaretti Biscotti 150g,https://coldstorage.com.sg/amaretti-biscotti-105514,food-pantry/biscuits-cakes/biscuits-cookies,ORGRAN,150G,$6.25,,"food,pantry,biscuits,cakes,cookies,Amaretti,Biscotti,150g"
Oat Cookies Apple Cinnamon 6sX27g (#),https://coldstorage.com.sg/oml-cookies-apple-cin-139265,food-pantry/biscuits-cakes/biscuits-cookies,QUAKER,162G,$3.05,,"food,pantry,biscuits,cakes,cookies,Oat,Cookies,Apple,Cinnamon,6sX27g,(#)"
Corn Thins Original,https://coldstorage.com.sg/corn-thins-original-152626,food-pantry/biscuits-cakes/biscuits-cookies,REAL FOOD,150G,$3.70,,"food,pantry,biscuits,cakes,cookies,Corn,Thins,Original"
Corn Thins Soy And Linseed,https://coldstorage.com.sg/corn-thins-soy-n-linseed-152627,food-pantry/biscuits-cakes/biscuits-cookies,REAL FOOD,150G,$3.70,,"food,pantry,biscuits,cakes,cookies,Corn,Thins,Soy,And,Linseed"
Peanut Butter Cups Crunchy Cookie 39g,https://coldstorage.com.sg/pnut-btr-choc-w-cookie-166843,food-pantry/biscuits-cakes/biscuits-cookies,REESE'S,1PACK,$1.80,,"food,pantry,biscuits,cakes,cookies,Peanut,Butter,Cups,Crunchy,Cookie,39g"
Butter Biscuit in Fine Cocoa Cream 100g,https://coldstorage.com.sg/butter-biscuit-053759,food-pantry/biscuits-cakes/biscuits-cookies,RITTER SPORT,100G,$3.80,,"food,pantry,biscuits,cakes,cookies,Butter,Biscuit,in,Fine,Cocoa,Cream,100g"
Butter & Chocolate Chip Cookies Christmas Statements Tin,https://coldstorage.com.sg/royal-dansk-xmas-statemt-171045,food-pantry/biscuits-cakes/biscuits-cookies,Royal Dansk,454G,$8.50,,"food,pantry,biscuits,cakes,cookies,Butter,&,Chocolate,Chip,Cookies,Christmas,Statements,Tin"
Butter Cookies - Sea Salt 150g,https://coldstorage.com.sg/9-grd-galette-sea-salt-147311,food-pantry/biscuits-cakes/biscuits-cookies,ST MICHEL,150G,$4.40,,"food,pantry,biscuits,cakes,cookies,Butter,Cookies,-,Sea,Salt,150g"
Cookies - All Cocoa Filled 125g,https://coldstorage.com.sg/6-gal-all-cocoa-cookies-157000,food-pantry/biscuits-cakes/biscuits-cookies,ST MICHEL,125G,$3.50,,"food,pantry,biscuits,cakes,cookies,Cookies,-,All,Cocoa,Filled,125g"
MINI CHOC CHIP COOKIES,https://coldstorage.com.sg/mini-choc-chip-cookies-099789,food-pantry/biscuits-cakes/biscuits-cookies,WAITROSE,100G,$3.40,12% off,"food,pantry,biscuits,cakes,cookies,MINI,CHOC,CHIP,COOKIES"
COFFEE SHORTBREAD,https://coldstorage.com.sg/coffee-shortbread-147449,food-pantry/biscuits-cakes/biscuits-cookies,WAITROSE 1,135G,$4.80,18% off,"food,pantry,biscuits,cakes,cookies,COFFEE,SHORTBREAD"
LAVENDER SHORTBREAD,https://coldstorage.com.sg/lavender-shortbread-147448,food-pantry/biscuits-cakes/biscuits-cookies,WAITROSE 1,135G,$4.80,18% off,"food,pantry,biscuits,cakes,cookies,LAVENDER,SHORTBREAD"
Almond Shortbread,https://coldstorage.com.sg/almond-shortbread-543187,food-pantry/biscuits-cakes/biscuits-cookies,WALKERS,150G,$5.50,,"food,pantry,biscuits,cakes,cookies,Almond,Shortbread"
CRISPS PRAWN COCKTAIL 6S,https://coldstorage.com.sg/crisp-prawn-cocktail-6s-157207,food-pantry/biscuits-cakes/biscuits-cookies,WALKERS,150G,$5.65,,"food,pantry,biscuits,cakes,cookies,CRISPS,PRAWN,COCKTAIL,6S"
Nessie Keepsake Tin Shortbread,https://coldstorage.com.sg/neessie-keepsake-tin-171369,food-pantry/biscuits-cakes/biscuits-cookies,WALKERS,130G,$9.95,,"food,pantry,biscuits,cakes,cookies,Nessie,Keepsake,Tin,Shortbread"
White Scottie Dog Tin Shortbread,https://coldstorage.com.sg/scottie-dog-keepsake-tin-171367,food-pantry/biscuits-cakes/biscuits-cookies,WALKERS,200G,$9.95,,"food,pantry,biscuits,cakes,cookies,White,Scottie,Dog,Tin,Shortbread"
Fibre Crispbread 230g,https://coldstorage.com.sg/fibre-crispbread-039152,food-pantry/biscuits-cakes/biscuits-cookies,WASA,230G,$4.35,,"food,pantry,biscuits,cakes,cookies,Fibre,Crispbread,230g"
Sesame Crispbread,https://coldstorage.com.sg/sesame-crispbread-039153,food-pantry/biscuits-cakes/biscuits-cookies,WASA,200G,$4.35,,"food,pantry,biscuits,cakes,cookies,Sesame,Crispbread"
Crispbread Natural,https://coldstorage.com.sg/crispbread-natural-111921,food-pantry/biscuits-cakes/biscuits-cookies,WATERTHINS,150G,$4.90,,"food,pantry,biscuits,cakes,cookies,Crispbread,Natural"
Crispbread Pepper & Chive,https://coldstorage.com.sg/crispbread-pepper-chive-111920,food-pantry/biscuits-cakes/biscuits-cookies,WATERTHINS,150G,$4.90,,"food,pantry,biscuits,cakes,cookies,Crispbread,Pepper,&,Chive"
Fidelis Gingerbread Mix,https://coldstorage.com.sg/fidelis-gingerbread-mix-146169,food-pantry/biscuits-cakes/biscuits-cookies,WEISS,200G,$4.95,,"food,pantry,biscuits,cakes,cookies,Fidelis,Gingerbread,Mix"
WHITT BRY&BISC,https://coldstorage.com.sg/berry-biscuit-12-mini-063635,food-pantry/biscuits-cakes/biscuits-cookies,WHITTAKER'S,180G,$6.95,7% off,"food,pantry,biscuits,cakes,cookies,WHITT,BRY&BISC"
Wholewheat Biscuit Cereal 430g (#),https://coldstorage.com.sg/biscuit-cereal-794244,food-pantry/biscuits-cakes/biscuits-cookies,WHOLE WHEAT,430G,$6.50,22% off,"food,pantry,biscuits,cakes,cookies,Wholewheat,Biscuit,Cereal,430g,(#)"
Ciokolotti Cookies Cocoa Tin,https://coldstorage.com.sg/ciokolotti-cookies-cocoa-170807,food-pantry/biscuits-cakes/biscuits-cookies,WITOR'S,270G,$11.95,,"food,pantry,biscuits,cakes,cookies,Ciokolotti,Cookies,Cocoa,Tin"
Ciokolotti Cookies Milk Tin,https://coldstorage.com.sg/ciokolotti-cookies-milk-170808,food-pantry/biscuits-cakes/biscuits-cookies,WITOR'S,270G,$11.95,,"food,pantry,biscuits,cakes,cookies,Ciokolotti,Cookies,Milk,Tin"
Coconuts Oranges Barley Cookies 90g,https://coldstorage.com.sg/coco-carob-171340,food-pantry/biscuits-cakes/biscuits-cookies,,1PKT,$4.20,,"food,pantry,biscuits,cakes,cookies,Coconuts,Oranges,Barley,Cookies,90g"
Gutetama Custard Biscuits ,https://coldstorage.com.sg/gutetama-custard-biscts-171350,food-pantry/biscuits-cakes/biscuits-cookies,,1PKT,$3.50,,"food,pantry,biscuits,cakes,cookies,Gutetama,Custard,Biscuits"
Komemitsu Honey Biscuit 5s,https://coldstorage.com.sg/komemitsu-honey-biscuit-171342,food-pantry/biscuits-cakes/biscuits-cookies,,1PKT,$7.90,,"food,pantry,biscuits,cakes,cookies,Komemitsu,Honey,Biscuit,5s"
Matcha Hard Biscuit 120g,https://coldstorage.com.sg/matcha-hard-biscuit-171343,food-pantry/biscuits-cakes/biscuits-cookies,,1PKT,$4.95,,"food,pantry,biscuits,cakes,cookies,Matcha,Hard,Biscuit,120g"
Mikey Animal Milk Biscuit 180g,https://coldstorage.com.sg/milkey-milk-biscuit-171339,food-pantry/biscuits-cakes/biscuits-cookies,,1PKT,$8.50,,"food,pantry,biscuits,cakes,cookies,Mikey,Animal,Milk,Biscuit,180g"
Peppa Pig Lunch Box Biscuit ,https://coldstorage.com.sg/peppa-pig-lunch-box-bisc-171868,food-pantry/biscuits-cakes/biscuits-cookies,,30G,$5.90,,"food,pantry,biscuits,cakes,cookies,Peppa,Pig,Lunch,Box,Biscuit"
BITES MINT SLICE,https://coldstorage.com.sg/bites-mint-slice-157199,food-pantry/biscuits-cakes/biscuits-cookies,ARNOTT'S,170G,$5.60,19% off,"food,pantry,biscuits,cakes,cookies,BITES,MINT,SLICE"
Hello Kitty Chocolate Cream Filled Biscuits 45g,https://coldstorage.com.sg/hk-choco-cream-biscuit-170352,food-pantry/biscuits-cakes/biscuits-cookies,BAKER BROTHERS.,45G,$2.00,,"food,pantry,biscuits,cakes,cookies,Hello,Kitty,Chocolate,Cream,Filled,Biscuits,45g"
Nanyang Durian Biscuits 200g,https://coldstorage.com.sg/nanyang-durian-biscuit-006876,food-pantry/biscuits-cakes/biscuits-cookies,Ban Hock,200G,$2.00,,"food,pantry,biscuits,cakes,cookies,Nanyang,Durian,Biscuits,200g"
Nanyang Pineapple Biscuits 200g,https://coldstorage.com.sg/nanyang-p-apple-biscuit-006875,food-pantry/biscuits-cakes/biscuits-cookies,Ban Hock,200G,$2.00,,"food,pantry,biscuits,cakes,cookies,Nanyang,Pineapple,Biscuits,200g"
Walnut Cookies 380g,https://coldstorage.com.sg/walnut-cookies-006550,food-pantry/biscuits-cakes/biscuits-cookies,Ban Hock,380G,$11.70,,"food,pantry,biscuits,cakes,cookies,Walnut,Cookies,380g"
AKIKO ALMOND CK,https://coldstorage.com.sg/akiko-almod-cake-119555,food-pantry/biscuits-cakes/biscuits-cookies,Bh,300G,$6.80,,"food,pantry,biscuits,cakes,cookies,AKIKO,ALMOND,CK"
